119,1003,330,42,25,1024,342,0.89,961,223,40,27,981,236,0.91,1072,598,54,27,1099,611,0.92,493,462,51,42,518,483,0.93,669,761,46,35,692,778,0.94,489,114,68,43,523,135,0.96
120,1004,334,43,25,1025,346,0.9,952,230,40,29,972,244,0.92,1090,599,50,28,1115,613,0.92,649,760,44,33,671,776,0.92,537,464,49,41,561,484,0.94,446,123,69,43,480,144,0.95
121,941,239,40,28,961,253,0.88,627,761,43,25,648,773,0.9,1107,603,46,27,1130,616,0.91,1004,338,42,26,1025,351,0.91,583,464,43,42,604,485,0.94,399,132,68,43,433,153,0.95
122,1116,606,47,25,1139,618,0.9,1004,343,42,25,1025,355,0.9,610,761,45,24,632,773,0.91,933,247,40,27,953,260,0.92,636,467,41,39,656,486,0.93,356,140,70,43,391,161,0.95
123,1120,609,52,23,1146,620,0.88,591,760,50,23,616,771,0.9,1007,347,40,26,1027,360,0.9,924,255,40,27,944,268,0.91,682,472,39,36,701,490,0.93,308,148,69,43,342,169,0.96
124,914,263,42,26,935,276,0.84,1130,613,49,20,1154,623,0.86,1007,352,41,25,1027,364,0.89,569,757,53,27,595,770,0.92,717,475,44,35,739,492,0.93,264,155,70,43,299,176,0.95
125,1137,615,47,20,1160,625,0.87,907,272,37,24,925,284,0.89,1008,355,43,27,1029,368,0.91,550,756,56,24,578,768,0.91,750,479,47,39,773,498,0.93,216,163,66,44,249,185,0.96
126,1141,618,51,20,1166,628,0.87,896,281,40,23,916,292,0.89,1009,360,42,28,1030,374,0.9,531,756,55,21,558,766,0.91,795,484,48,37,819,502,0.93,174,168,65,45,206,190,0.95
127,1149,621,46,19,1172,630,0.86,888,287,39,24,907,299,0.87,511,753,54,23,538,764,0.9,1010,364,41,28,1030,378,0.91,836,491,43,35,857,508,0.93,130,176,63,48,161,200,0.95
128,1156,624,40,17,1176,632,0.86,879,296,38,22,898,307,0.86,1011,369,42,28,1032,383,0.89,488,750,56,23,516,761,0.91,877,501,41,30,897,516,0.91,94,183,62,51,125,208,0.96
129,1161,628,38,17,1180,636,0.86,872,301,36,22,890,312,0.87,1012,374,44,28,1034,388,0.89,464,746,60,28,494,760,0.91,902,507,40,31,922,522,0.91,57,194,61,53,87,220,0.96
130,864,311,34,20,881,321,0.85,1165,631,37,15,1183,638,0.87,445,746,56,24,473,758,0.88,926,513,35,31,943,528,0.9,1014,380,42,26,1035,393,0.91,29,205,59,53,58,231,0.96
131,855,318,35,19,872,327,0.87,1166,633,37,16,1184,641,0.87,417,742,60,26,447,755,0.89,1015,385,41,26,1035,398,0.9,944,518,38,30,963,533,0.91,2,218,59,53,31,244,0.96
132,845,328,33,17,861,336,0.84,1167,635,39,16,1186,643,0.88,394,739,58,28,423,753,0.89,1019,392,39,24,1038,404,0.9,0,234,42,50,21,259,0.9,957,523,38,29,976,537,0.91
133,0,250,30,47,15,273,0.85,836,332,33,20,852,342,0.87,367,735,64,30,399,750,0.87,1170,638,36,16,1188,646,0.88,1021,396,41,24,1041,408,0.89,972,529,42,27,993,542,0.9
134,0,274,21,40,10,294,0.76,829,338,34,19,846,347,0.86,985,537,44,24,1007,549,0.87,1174,637,33,20,1190,647,0.88,1023,402,40,23,1043,413,0.88,344,736,62,26,375,749,0.91
135,0,295,21,35,10,312,0.72,821,345,34,20,838,355,0.85,1174,641,33,20,1190,651,0.89,1000,540,40,23,1020,551,0.89,1026,408,40,23,1046,419,0.9,327,735,56,24,355,747,0.9
136,0,310,23,37,11,328,0.77,812,353,34,18,829,362,0.85,1009,549,46,20,1032,559,0.86,1175,644,29,17,1189,652,0.87,1027,414,40,23,1047,425,0.89,306,731,57,30,334,746,0.91
137,1025,557,43,19,1046,566,0.83,804,359,33,20,820,369,0.87,1030,420,38,23,1049,431,0.87,1173,645,30,19,1188,654,0.87,0,320,31,41,15,340,0.88,286,729,53,32,312,745,0.91
138,1036,563,46,20,1059,573,0.85,795,366,33,19,811,375,0.86,1171,647,31,20,1186,657,0.87,1032,426,41,23,1052,437,0.88,0,339,44,38,22,358,0.9,273,729,49,34,297,746,0.9
139,1037,434,37,21,1055,444,0.76,1049,569,45,21,1071,579,0.85,787,372,32,19,803,381,0.86,1168,649,30,20,1183,659,0.87,251,727,52,37,277,745,0.91,2,356,55,33,29,372,0.92
140,1060,577,40,16,1080,585,0.82,1038,444,37,18,1056,453,0.84,783,380,28,18,797,389,0.87,1165,652,29,18,1179,661,0.88,238,731,53,32,264,747,0.9,12,372,60,32,42,388,0.92
141,1066,584,40,16,1086,592,0.83,777,385,29,20,791,395,0.84,1039,448,39,22,1058,459,0.89,223,736,59,28,252,750,0.89,1159,652,34,22,1176,663,0.89,30,394,58,27,59,407,0.89
142,771,393,26,16,784,401,0.85,216,739,49,24,240,751,0.85,1077,586,38,21,1096,596,0.86,1040,455,36,23,1058,466,0.86,1152,656,36,18,1170,665,0.88,43,411,63,25,74,423,0.89
